RecordID	RecordTitle	PathID	Title	AlphaPubDate	PubYear	bookauthor	booktitle	bookdate	matchquality
6777697	Phases of an Inferior Planet.	20160127190311_00003	The Academy, 1869-1902, 0269-333X	Nov 19, 1898	1898	Glasgow, Ellen Anderson Gholson	Phases of an inferior planet [a novel]	1898	3.4969047619047617
6816380	Rose of Dutcher's Coolly.	20160127190927_00008	The Academy, 1869-1902, 0269-333X	May 15, 1897	1897	Garland, Hamlin	Rose of Dutcher's Coolly	1895	3.4957575757575756
8844411	Rose of Dutcher's Coolly.	20160127183121_00003	The Athenaeum	Aug 21, 1897	1897	Garland, Hamlin	Rose of Dutcher's Coolly	1895	3.4957575757575756
6793875	IN CONNECTION WITH THE DE WILLOUGHBY CLAIM.	20160127190414_00004	The Academy, 1869-1902, 0269-333X	Dec 9, 1899	1899	Burnett, Frances (Hodgson)	In connection with the De Willoughby claim	1899	3.4936080586080585
6433410	Goethe's Wilhelm Meister's Apprenticeship and Travels.	20160128001956_00005	Time	Jan 1891	1891	Goethe, Johann Wolfgang von	Goethe's Wilhelm Meister's apprenticeship and travels;	1890	3.4873809523809522
3149520	THE STATEMENT OF STELLA MABERLY.	20160127183526_00007	The Bookman	May 1896	1896	Anstey, F	The statement of Stella Maberly	1896	3.4647619047619047
6654529	Kate Carnegie and Those Ministers.	20160127190619_00006	The Academy, 1869-1902, 0269-333X	Nov 21, 1896	1896	Maclaren, Ian	Kate Carnegie and those ministers	1896	3.4526785714285713
6785165	Rubaiyat of Omar Khayyam.	20160127191337_00011	The Academy, 1869-1902, 0269-333X	Sep 24, 1898	1898	Omar Khayyam	Rubaiyat of Omar Khayyam	1889	3.446190476190476
8845007	Rubaiyat of Omar Khayyam.	20160127192303_00008	The Athenaeum	May 20, 1899	1899	Omar Khayyam	Rubaiyat of Omar Khayyam	1889	3.446190476190476
3146967	RUBAIYAT OF OMAR KHAYYAM.	20160127191338_00018	The Bookman	Jun 1899	1899	Omar Khayyam	Rubaiyat of Omar Khayyam	1889	3.446190476190476
5886409	Fish-Tails, and some true ones.	20160127231618_00005	The National observer, and British review of politics, economics, literature, science, and art	Mar 20, 1897	1897	Hall, Bradnock	Fish-tails, and some true ones	1897	3.4391763945787996
8991071	Dumb Foxglove, and other Stories.	20160127193122_00012	The Athenaeum	Jul 15, 1899	1899	Slosson, Annie (Trumbull), Mrs	Dumb foxglove, and other stories	1898	3.43287937041932
6784550	Animal Episodes and Studies in Sensation.	20160127191440_00012	The Academy, 1869-1902, 0269-333X	Jan 30, 1897	1897	Powell, G. H. (George Herbert)	Animal episodes and studies in sensation	1896	3.430826813484014
6767730	The Most Gorgeous Lady Blessington.	20160127191233_00010	The Academy, 1869-1902, 0269-333X	May 23, 1896	1896	Molloy, J. Fitzgerald (Joseph Fitzgerald)	The most gorgeous Lady Blessington	1896	3.4306320028011204
3159655	THE LIFE OF BENVENUTO CELLINI.	20160127180954_00001	The Bookman	May 1896	1896	Cellini, Benvenuto	The life of Benvenuto Cellini	1888	3.427859984089101
8948028	The Autobiography of an English Gamekeeper (John Wilkins, of Stanstead, Essex).	20160127192200_00007	The Athenaeum	Jun 4, 1892	1892	gamekeeper. Wilkins, John	The autobiography of an English gamekeeper (John Wilkins, of Stanstead, Essex)	1892	3.4222660288419533
6738315	DOCTOR LUTTRELL'S FIRST PATIENT.	20160127191130_00009	The Academy, 1869-1902, 0269-333X	Oct 9, 1897	1897	Carey, Rosa Nouchette	Doctor Luttrell's first patient	1897	3.418715819399244
8956024	If Sinners entice Thee.	20160127192157_00006	The Athenaeum	Oct 15, 1898	1898	Le Queux, William	If sinners entice thee	1899	3.4161904761904758
6777827	The Child who will Never Grow Old.	20160127192155_00015	The Academy, 1869-1902, 0269-333X	Mar 19, 1898	1898	King, Katherine Douglas	The child who will never grow old	1898	3.405322427073205
9212897	Owd Bob, the Grey Dog of Kenmuir.	20160127191848_00004	The Athenaeum	Oct 29, 1898	1898	Ollivant, Alfred	Owd Bob : the grey dog of Kenmuir	1900	3.4041090301003343
3255811	MAD SIR UCHTRED OF THE HILLS.	20160127190310_00010	The Bookman	Sep 1894	1894	Crockett, S. R. (Samuel Rutherford)	Mad Sir Uchtred of the hills	1894	3.401191143842401
8972274	The Betrayal of John Fordham.	20160127192303_00008	The Athenaeum	Jan 2, 1897	1897	Farjeon, B. L. (Benjamin Leopold)	The betrayal of John Fordham	1896	3.3975174337517435
3174291	THE TAVERN OF THE THREE VIRTUES.	20160127183121_00003	The Bookman	Dec 1895	1895	Saint-Juirs	The Tavern of the Three Virtues	1896	3.397431693989071
8854682	Creation Myths of Primitive America.	20160127183832_00011	The Athenaeum	Mar 11, 1899	1899	Curtin, Jeremiah	Creation myths of primitive America in relation to the religious history and mental development of mankind	1898	3.393153638814016
6770460	Pratt Portraits: Sketched in a New England Suburb.	20160127192405_00018	The Academy, 1869-1902, 0269-333X	Jan 8, 1898	1898	Fuller, Anna	Pratt portraits, sketched in a New England suburb	1897	3.383910989902231
6648773	Scandinavian Folk-Lore: Illustrations of the Traditional Beliefs of the Northern Peoples.	20160127192159_00016	The Academy, 1869-1902, 0269-333X	Jan 2, 1897	1897	Craigie, William A. (William Alexander), Sir	Scandinavian folk-lore; illustrations of the traditional beliefs of the northern peoples	1896	3.3827494252873564
6814338	Absalom's Hair and A Painful Memory.	20160127190414_00004	The Academy, 1869-1902, 0269-333X	Jan 7, 1899	1899	Bjørnson, Bjørnstjerne	Absalom's hair ; and, A painful memory	1898	3.378830641821946
3175178	ABSALOM'S HAIR and A PAINFUL MEMORY.	20160127183323_00005	The Bookman	Feb 1899	1899	Bjørnson, Bjørnstjerne	Absalom's hair ; and, A painful memory	1898	3.378830641821946
6665594	Goethe's Hermann and Dorothea.	20160127183018_00002	The Academy, 1869-1902, 0269-333X	Sep 16, 1899	1899	Goethe, Johann Wolfgang von	Goethe's Hermann and Dorothea	1898	3.3778571428571427
8864909	The Confounding of Camelia.	20160127193122_00012	The Athenaeum	Apr 15, 1899	1899	Sedgwick, Anne Douglas	The confounding of Camelia	1899	3.376666666666667
8805416	The O'Connors of Ballinahinch.	20160127193122_00012	The Athenaeum	Feb 25, 1893	1893	Duchess	The O'Connors of Ballinahinch	1892	3.376666666666667
3162899	THE CONFOUNDING OF CAMELIA.	20160127185249_00003	The Bookman	May 1899	1899	Sedgwick, Anne Douglas	The confounding of Camelia	1899	3.376666666666667
6735377	THE CONFOUNDING OF CAMELIA.	20160127190722_00007	The Academy, 1869-1902, 0269-333X	Apr 1, 1899	1899	Sedgwick, Anne Douglas	The confounding of Camelia	1899	3.376666666666667
6781901	The Confounding of Camelia.	20160127192405_00018	The Academy, 1869-1902, 0269-333X	Apr 29, 1899	1899	Sedgwick, Anne Douglas	The confounding of Camelia	1899	3.376666666666667
6797476	The Dull Miss Archinard.	20160127191440_00012	The Academy, 1869-1902, 0269-333X	Jul 2, 1898	1898	Sedgwick, Anne Douglas	The dull Miss Archinard	1898	3.3681180223285483
8847434	The Dull Miss Archinard.	20160127191233_00010	The Athenaeum	May 21, 1898	1898	Sedgwick, Anne Douglas	The dull Miss Archinard	1898	3.3681180223285483
3157704	THE SCRIPTURE READER OF ST. MARK'S.	20160127183527_00008	The Bookman	Dec 1895	1895	King, K. Douglas (Katherine Douglas)	The Scripture reader of St. Mark's	1896	3.3675396825396824
8791721	The Collected Writings of Thomas De Quincey.	20160127191440_00012	The Athenaeum	Jun 6, 1891	1891	De Quincey, Thomas	The collected writings of Thomas De Quincey	1889	3.3667056878806223
6246208	Stories of Naples and the Camorra.	20160127233142_00004	The National observer, and British review of politics, economics, literature, science, and art	May 8, 1897	1897	Grant, Charles	Stories of Naples and the Camorra	1896	3.3606097560975607
3164893	WHEN WVE WERE STROLLING PLAYERS IN THE EAST.	20160127190207_00009	The Bookman	Dec 1894	1894	Miln, Louise (Jordan), Mrs	When we were strolling players in the East	1894	3.3563953364950314
9177379	The Transgression of Terence Clancy.	20160127192200_00007	The Athenaeum	Sep 23, 1893	1893	Vallings, Harold	The transgression of Terence Clancy	1893	3.3457142857142856
3174753	THE BATTLE OF THE FROGS AND MICE.	20160127190105_00008	The Bookman	Dec 1894	1894	nan	The battle of the frogs and mice	1894	3.344920634920635
6799254	The Washer of the Ford, and other Legendary Moralities.	20160127190516_00005	The Academy, 1869-1902, 0269-333X	Jul 11, 1896	1896	Macleod, Fiona	The washer of the ford, and other legendary moralities	1896	3.3444647362729785
6789056	THE UNDOING OF JOHN BREWSTER.	20160127190003_00001	The Academy, 1869-1902, 0269-333X	Dec 9, 1899	1899	Howard, Mabel, Lady	The undoing of John Brewster	1899	3.340374576608886
8854890	The Undoing of John Brewster.	20160127192303_00008	The Athenaeum	Dec 23, 1899	1899	Howard, Mabel, Lady	The undoing of John Brewster	1899	3.340374576608886
8954092	Sheilah McLeod: a Heroine of the Back Blocks.	20160127191439_00002	The Athenaeum	Oct 2, 1897	1897	Boothby, Guy Newell	Sheilah McLeod; a heroine of the back blocks	1897	3.3381934065934065
8867185	The Pecorone of Ser Giovanni.	20160127193122_00012	The Athenaeum	Feb 26, 1898	1898	Fiorentino, Giovanni	The Pecorone of Ser Giovanni	1901	3.336923076923077
8851690	Paul Carah, Cornishman.	20160127192303_00008	The Athenaeum	Nov 19, 1898	1898	Lee, Charles	Paul Carah, Cornishman	1898	3.3326791277258567
3173693	PAUL CARAH, CORNISHMAN.	20160127183628_00009	The Bookman	Nov 1898	1898	Lee, Charles	Paul Carah, Cornishman	1898	3.3326791277258567
3158625	THE DAYS OF AULD LANG SYNE.	20160127183323_00005	The Bookman	Dec 1895	1895	Maclaren, Ian	The days of auld lang syne	1896	3.332237029140014
6662255	A Duet, with an Occasional Chorus.	20160127191440_00012	The Academy, 1869-1902, 0269-333X	Apr 8, 1899	1899	Doyle, Arthur Conan, Sir	A duet with an occasional chorus	1899	3.3316000000000003
3162865	SAMUEL BOYD OF CATCHPOLE SQUARE.	20160127190310_00010	The Bookman	May 1899	1899	Farjeon, B. L. (Benjamin Leopold)	Samuel Boyd of Catchpole Square : a mystery	1889	3.3282539682539682
8950174	Mrs. Crichton's Creditor.	20160127191542_00003	The Athenaeum	Jun 5, 1897	1897	Alexander, Mrs	Mrs. Crichton's creditor	1897	3.325586592178771
6165199	Mrs. Crichton's Creditor.	20160127231721_00006	The National observer, and British review of politics, economics, literature, science, and art	Jun 26, 1897	1897	Alexander, Mrs	Mrs. Crichton's creditor	1897	3.325586592178771
8979638	La Strega, and other Stories.	20160127191848_00004	The Athenaeum	Apr 8, 1899	1899	Ouida	La Strega, and other stories	1899	3.325221712761662
8837261	His Excellency's English Governess.	20160127183832_00011	The Athenaeum	Jun 27, 1896	1896	Grier, Sydney C	His Excellency's English governess	1902	3.3230651350953333
3181380	HIS EXCELLENCY'S ENGLISH GOVERNESS.	20160127183121_00003	The Bookman	Jul 1896	1896	Grier, Sydney C	His Excellency's English governess	1902	3.3230651350953333
6788657	MRS. KNOLLYS, AND OTHER STORIES.	20160127190516_00005	The Academy, 1869-1902, 0269-333X	Jul 22, 1899	1899	Stimson, Frederic Jessup	Mrs. Knollys, and other stories	1897	3.321799295931424
6787947	AN OPERA AND LADY GRASMERE.	20160127190927_00008	The Academy, 1869-1902, 0269-333X	Mar 18, 1899	1899	Kinross, Albert	An opera and Lady Grasmere	1900	3.321458333333333
6742953	THE PROGRESS OF PAULINE KESSLER.	20160127191440_00012	The Academy, 1869-1902, 0269-333X	Nov 11, 1899	1899	Carrel, Frederic	The progress of Pauline Kessler	1900	3.3196491228070175
8858178	The Progress of Pauline Kessler.	20160127192053_00005	The Athenaeum	Dec 9, 1899	1899	Carrel, Frederic	The progress of Pauline Kessler	1900	3.3196491228070175
6030627	A QUEEN OF CURDS AND CREAM.	20160127232936_00002	Novel review	Jul 1892	1892	Gerard, Dorothea	A queen of curds and cream	1892	3.3183333333333334
6797079	Concerning Isabel Carnaby.	20160127192201_00017	The Academy, 1869-1902, 0269-333X	Jun 18, 1898	1898	Fowler, Ellen Thorneycroft	Concerning Isabel Carnaby	1898	3.3183333333333334
9223056	Concerning Isabel Carnaby.	20160127192303_00008	The Athenaeum	May 14, 1898	1898	Fowler, Ellen Thorneycroft	Concerning Isabel Carnaby	1898	3.3183333333333334
6789202	The Country of the Pointed Firs.	20160127191440_00012	The Academy, 1869-1902, 0269-333X	Mar 13, 1897	1897	Jewett, Sarah Orne	The country of the pointed firs	1896	3.3176335877862595
8948068	The Country of the Pointed Firs.	20160127192157_00006	The Athenaeum	Mar 6, 1897	1897	Jewett, Sarah Orne	The country of the pointed firs	1896	3.3176335877862595
8848481	Regina; or, the Sins of the Fathers.	20160127191545_00013	The Athenaeum	Jul 9, 1898	1898	Sudermann, Hermann	Regina; or, The sins of the fathers	1899	3.317393483709273
6165603	CHAPTERS FROM SOME UNWRITTEN MEMOIRS.	20160127232631_00001	Macmillan's magazine,  1859-1907	Jul 1893	1893	Ritchie, Anne Thackeray	Chapters from some unwritten memoirs	1895	3.316029785669368
6082759	CHAPTERS FROM SOME UNWRITTEN MEMOIRS.	20160127231210_00002	Macmillan's magazine,  1859-1907	Apr 1894	1894	Ritchie, Anne Thackeray	Chapters from some unwritten memoirs	1895	3.316029785669368
3174751	MR. JACK HAMLIN'S MEDIATION,	20160127190618_00013	The Bookman	Dec 1899	1899	Harte, Bret	Mr. Jack Hamlin's mediation	1889	3.3127944119002968
6667374	MR. JACK HAMLIN'S MEDIATION, AND OTHER STORIES.	20160127191337_00011	The Academy, 1869-1902, 0269-333X	Oct 28, 1899	1899	Harte, Bret	Mr. Jack Hamlin's mediation	1889	3.3127944119002963
8933353	The Green Graves of Balgowrie.	20160127191542_00003	The Athenaeum	May 30, 1896	1896	Findlater, Jane Helen	The green graves of Balgowrie	1896	3.3112471655328797
6744148	Work While Ye Have the Light.	20160127191545_00013	The Academy, 1869-1902, 0269-333X	Jan 31, 1891	1891	Tolstoy, Leo, graf	Work while ye have the light	1890	3.308695324786467
3156578	THE MELANCHOLY OF STEPHEN ALLARD.	20160127185249_00003	The Bookman	Mar 1895	1895	Smith, Garnet	The melancholy of Stephen Allard, a private diary	1895	3.308333333333333
8852123	The Pilgrimage of the Ben Beriah.	20160127192200_00007	The Athenaeum	May 1, 1897	1897	Yonge, Charlotte M. (Charlotte Mary)	The pilgrimage of the Ben Beriah	1899	3.3047884416924664
6654872	The Pilgrimage of the Ben Beriah.	20160127191130_00009	The Academy, 1869-1902, 0269-333X	May 1, 1897	1897	Yonge, Charlotte M. (Charlotte Mary)	The pilgrimage of the Ben Beriah	1899	3.3047884416924664
6246162	The Pilgrimage of the Ben Beriah.	20160127233142_00004	The National observer, and British review of politics, economics, literature, science, and art	May 8, 1897	1897	Yonge, Charlotte M. (Charlotte Mary)	The pilgrimage of the Ben Beriah	1899	3.3047884416924664
8845677	The Shadow of Hilton Fernbrook.	20160127193122_00012	The Athenaeum	Jul 11, 1896	1896	Westbury, Atha	The shadow of Hilton Fernbrook	1902	3.304444444444444
9213546	St. Ives: being the Adventures of a French Prisoner in England.	20160127192407_00009	The Athenaeum	Oct 16, 1897	1897	Stevenson, Robert Louis	St. Ives: being the adventures of a French prisoner in England [finished by A.T. Quiller-Couch] Letters and miscellanies	1895	3.303880331831958
6781948	THE PASSION OF ROSAMUND KEITH.	20160127191233_00010	The Academy, 1869-1902, 0269-333X	Apr 29, 1899	1899	Moore, Augustus, Mrs	The passion of Rosamund Keith	1899	3.303452380952381
3162024	THE CONFESSION OF STEPHEN WHAPSHARE.	20160127185900_00007	The Bookman	Feb 1898	1898	Brooke, Emma Frances	The confession of Stephen Whapshare	1898	3.3
6793629	The Confession of Stephen Whapshare.	20160127192510_00019	The Academy, 1869-1902, 0269-333X	Feb 12, 1898	1898	Brooke, Emma Frances	The confession of Stephen Whapshare	1898	3.3
8802696	Tess of the D'Urbervilles: a Pure Woman Faithfully Presented.	20160127192053_00005	The Athenaeum	Jan 9, 1892	1892	Hardy, Thomas	Tess of the D'Urbervilles; a pure woman faithfully presented	1892	3.2967424242424244
6786961	Lamia's Winter-Quarters.	20160127190003_00001	The Academy, 1869-1902, 0269-333X	Nov 5, 1898	1898	Austin, Alfred	Lamia's winter-quarters	1898	3.296666666666667
3167032	THE HEIR PRESUMPTIVE AND THE HEIR APPARENT.	20160127183425_00006	The Bookman	Dec 1892	1892	Oliphant, Mrs. (Margaret)	The heir presumptive and the heir apparent	1892	3.29030303030303
8821822	Samuel Boyd of Catchpole Square: a Mystery.	20160127191542_00003	The Athenaeum	Apr 22, 1899	1899	Farjeon, B. L. (Benjamin Leopold)	Samuel Boyd of Catchpole Square : a mystery	1889	3.28406792174234
9401129	The Sorrows of a Golfer's Wife.	20160127192715_00011	The Athenaeum	Sep 12, 1896	1896	Kennard, Edward, Mrs	The sorrows of a golfer's wife	1896	3.28280163599182
8849686	The Lion of Janina; or, the Last Days of the Janissaries.	20160127192200_00007	The Athenaeum	Feb 19, 1898	1898	Jokai, Mor	The lion of Janina; or, The last days of the Janissaries, a Turkish novel;	1898	3.2775089709836616
6781698	THE RECORDS OF VINCENT TRILL.	20160127190722_00007	The Academy, 1869-1902, 0269-333X	Feb 25, 1899	1899	Muddock, Joyce Emmerson Preston	The records of Vincent Trill of the detective service	1899	3.27468253968254
8839697	The Sign of the Wooden Shoon.	20160127183121_00003	The Athenaeum	Nov 14, 1896	1896	Mather, Marshall	The sign of the wooden shoon	1896	3.272037037037037
3161137	THE SIGN OF THE WOODEN SHOON.	20160127180954_00001	The Bookman	Nov 1896	1896	Mather, Marshall	The sign of the wooden shoon	1896	3.272037037037037
6776191	Sixty Years of an Agitator's Life.	20160127191440_00012	The Academy, 1869-1902, 0269-333X	Jan 28, 1893	1893	Holyoake, George Jacob	Sixty years of an agitator's life	1900	3.2713262077878826
8802348	Sixty Years of an Agitator's Life.	20160127192303_00008	The Athenaeum	Dec 31, 1892	1892	Holyoake, George Jacob	Sixty years of an agitator's life	1900	3.2713262077878826
6754705	Secret Memoirs of the Court of Louis XIV. and of the Regency: Extracted from the German Correspondence of the Duchess of Orleans, Mother of the Regent, preceded by a Notice of this Princess, and accompanied with Notes.	20160127190927_00008	The Academy, 1869-1902, 0269-333X	May 4, 1895	1895	Orl??ans, Charlotte-Elisabeth	Secret memoirs of the court of Louis XIV	1900	3.2705294835018086
3164021	CASTLE RACKRENT AND THE ABSENTEE.	20160127190618_00013	The Bookman	Mar 1895	1895	Edgeworth, Maria	Castle Rackrent and The absentee	1895	3.269708737864078
3170458	THE PALADINS OF EDWIN THE GREAT.	20160127191338_00018	The Bookman	Dec 1896	1896	Markham, Clements R. (Clements Robert), Sir	The paladins of Edwin the Great	1896	3.2686080586080584
3187285	THE MONKEY THAT WOULD NOT KILL.	20160127184845_00001	The Bookman	Jan 1898	1898	Drummond, Henry	The monkey that would not kill	1897	3.2616806722689073
9410431	Buffalo Jones' Forty Years of Adventure.	20160127191439_00002	The Athenaeum	Dec 23, 1899	1899	Jones, Charles Jesse	Buffalo Jones' forty years of adventure;	1899	3.256640826873385
3452532	RODMAN THE BOATSTEERER, and other Stories.	20160127183527_00008	Cosmopolis	Nov 1898	1898	Becke, Louis	Rodman the boatsteerer and other stories	1898	3.25447937041932
8853561	The Romance of Zion Chapel.	20160127190619_00006	The Athenaeum	May 14, 1898	1898	Le Gallienne, Richard	The romance of Zion chapel	1898	3.25397696368581
6764542	The Broom of the War-God.	20160127190927_00008	The Academy, 1869-1902, 0269-333X	Mar 12, 1898	1898	Brailsford, Henry Noel	The broom of the war-god	1898	3.253333333333333
8861217	The Broom of the War-God.	20160127191848_00004	The Athenaeum	Apr 2, 1898	1898	Brailsford, Henry Noel	The broom of the war-god	1898	3.253333333333333
6655624	Baboo Jabberjee, B.A.	20160127192159_00016	The Academy, 1869-1902, 0269-333X	Oct 30, 1897	1897	Anstey, F	Baboo Jabberjee, B.A	1897	3.2528571428571427
3161723	BABOO JABBERJEE, B.A.	20160127190825_00015	The Bookman	Dec 1897	1897	Anstey, F	Baboo Jabberjee, B.A	1897	3.2528571428571427
8815069	The Complaining Millions of Men.	20160127192611_00010	The Athenaeum	Aug 26, 1893	1893	Fuller, Edward	The complaining millions of men	1893	3.2520998816058553
8864530	The Young Master of Hyson Hall.	20160127193122_00012	The Athenaeum	Dec 23, 1899	1899	Stockton, Frank Richard	The young master of Hyson Hall	1900	3.250729256446168
6736589	WHEN THE SLEEPER WAKES.	20160127192159_00016	The Academy, 1869-1902, 0269-333X	May 20, 1899	1899	Wells, H. G. (Herbert George)	When the sleeper wakes	1899	3.2478124999999998
8860822	When the Sleeper Wakes.	20160127191439_00002	The Athenaeum	Jun 3, 1899	1899	Wells, H. G. (Herbert George)	When the sleeper wakes	1899	3.2478124999999998
3177260	THE DEMAGOGUE AND LADY PHAYRE.	20160127183526_00007	The Bookman	Mar 1896	1896	Locke, William John	The demagogue and Lady Phayre	1911	3.246458333333333
