bookid,selected_id,selected_review,genre
B4440,['3159245'],  the lesson of the master the first story of this volume with a slight difference in treatment might have turned out to be a tragedy mr james works us up to a keen sense of the solemn possibilities of the case and just as we are expecting edification he laughs in his sleeve and runs away that is a trick of some storytellers and a very convenient one if the performers be skilful it gets them out of difficult situations and relieves them from the necessity of being emotional so painful to a wellbred writer of fiction mr james has chosen a subject of much significance and of not uncommon occurrence in the world of artiststhe debasement of talents to make them marketable the holder of the talents st george is conscious of his degradation and is benevolently full of warnings to a robuster young brother of the craft the young brother is tenderly appreciative of the generosity of the warnings and the humility involved in the confession of the elder man touches him to the quick of his nature he along with the reader receives a rude shock when circumstances arising that make a return to earlier ideals possible to st george the broad path of smug worldly comfort is still the chosen of the master but of course mr james is right the characters he has drawn are not great creations but three of them have the everyday modem reality of photographs we know some living breathing human beings sat for them there is the master himself expansive beaming with boxhomie and worldly graces he knows where he fell from but the earth on which he alighted is good too and vastly more convenient than the heights above though his remorse causes him sometimes to speak the language of tragedy it never alters the tenor of his life and why should it  he is such a good fellow so full of the high spirits of success and the masters pretty wife of the parisian clothes and administrative ability to whom he owes his fall and his comfortable income is another living portrait a better one still is perhaps the young and beautiful angloindian so athirst for direct inspiration from poets and artists own lips who has literary lions at her feet by quoting in all sincerity their books and concerning whom it wants the astuteness of the master to see that she is bound to be by her environment and her sex a philistine at bottom we have all met her in literary circles or more frequently just outside the other stories in the volume are markedly inferior though brooksmith is pathetic enough and in the pupil we are not without interest in the honourable young cynic who grows up somehow in the midst of an amiable family of adventurers perhaps mr james once made a vow to write a ghost story he has got the vow off his mind now sir edward orme is a ghost and also a malicious bore who ruins an old ladys peace of mind for no adequate reason whatsoever let us hope mr james feels no obligation to make further attempts in this direction a graceful habitue of salons he is peculiarly from home in the neighbourhood of tombstones,unmarked_contra
B7329,['3195843'],  the heir a love story bv v sackillewest 6s heinemann miss sackvillewests new book contains five short stories of which the finest is the tale which gives its title to the collection the author has put out her full strength in the picture of peregrine chase a wolverhampton insurance agent who becomes heir to an elizabethan manorhouse on his aunts death the estate is mortgaged and chase decides to sell he visits blackboys to arrange for its disposal when the spell of the old house breaks in on him with its twin gables and its weatherseasoned brick reflected plumcoloured in the still waters of the surrounding moat his standards of a lifetime totter standards which are framed in city offices throughout the wolverhamptons of the world and he faces poverty to hold his inheritance the final scene in the auctionroom is both a perfectlystaged climax to the story and the crowning of a brilliant characterstudv of its central figure the other four tales suffer somewhat byt contrast  thc parrot  and  the christmas part suggest that miss sackvillewest is too deliberate and too leisurel a writer not to find the limits imposed by a short story sometimes irksome,unmarked_contra
B3128,['9454991'],  second to none  a military romance by james grant 3 vols routledge a cothis is another of mr grants stirring and vigorous j novels full of life and adventure love and war  with a thread of historical interest into which the  fortunes of the hero are interwoven the hero basil gauntlet is of the quentin durward ty pe he  is a scotch youth of old pedigree and impoverished means  his father having made an imprudent marriage had died in the kings benchleaving bis son and his wife to the tender mercy of old sir basil his father this sir basil is an old reprobate  and he and his young nephew basil do not love each other  and there is another nephew who is the favourite a bad boy altogether and the result is that at the age of eighteen basil gauntlet enlists as a common soldier in the 2nd dragoons a regiment bearing the proud motto of  second to nonehence the title of the book the period is the middle of the last century  and the scenes are chiefly in france flanders and germany where war and battle were constantly going on there are spirited descriptions of the life of a soldier in those times and plenty of the adventures and hairbreadth escapes for which mr grants heroes are 80 famous several historical incidents and one or two traditions of the service are also interwoven with the story of basil the style is good and carries the reader along without stopping to criticise as to probability or even possibility  the excitement does not flag from the beginning to the end when basil gauntlet becomes a married man and is left in the enjoyment of all sorts of prosperity which he has thoroughly earned the tone of the book throughout is excellent,unmarked_contra
B5485,['3177427'],  anne of avonlea by l m miontonary os  i itnian this is one of the most delightful and refreshing of books a book that stanls quite apart from the ordinary run of novels it is a successor to  anne of green gables  the author continues in it the story of the uliitly imaginative and lovable anne now grown to halfpast  sixteen in a dccildll clever alld sympathetic mainner thre is a great charm about the book it possesses at fund of irresistible quiet humour and is written simllv atil naturally annevith the hair w which her friends called auburii andl the seven freckles on hier nose withi the vivil imagination and broadminded views good intentions anl uniutcky blunldersis an ideal heroine she becomes school teacher to the children of akvonlca village and sets out valiantln to win the love tndl respect of her pupils by kindness and firmness she 1tes not believe in caning  and how she succeeds with oll but one small boy andl how she eventually wins him vxr by a totally unexlectel act rival in interest the clisoles of the improvement society annes admiration ipr mrs charlotte e morgan a wellknown authoress tid the visit mrs morgan pays her uincle abes weatlher prophesies anl howl he was once accidentallyv right il his prophecies miss lavenlars romance troublesome diivy an prim dora  mr harrisons jersey cow anl ivnierous others are all equally entertaining w e hope incerelv to meet anne agalinl and trust that the author xill give us the pleasure of renewing her acquaintance by writing a successor to  anne of avonlea there is an excellent frontispiece and coloured cover by george gibbs,unmarked_contra
B5107,['6857107'],  four heroines vanitas  polite stories including the hitherto unpublished story entitled a frivolous conversion by vernon lee johin lane 3s 6d net the devil and the deep sea by rhoda broughton macmnililn and co 6s a nnoails wooing the story of an alpine courtship by e m sneydkynnersley macinillan and co 6s mly lady of intrigue by humfrey jordan w blackwood and sons 6s the book by vernon lee otherwise miss viola paget is far too well known to require to be dealt with at length the present volume of vanitas polite stories which the authoress describes as sketches of frivolous women is a second edition in which has been included a new story entitled a frivolous conversion the heroine madame nitzenko middleaged commonsensible charming sarcastic kindly and russian is one of a party stopping at the engadiner hof her vishvis is count kollonitz a young man of the world who has done everything and seen everything and who has worked out for himself a kind of philosophy of life which can be turned and twisted to suit his present mood from the depths of an armchair madame nitzenko riddles his philosophy with her common sense and pricks his overweening vanity with her sharp tongue little by little however the young count loses his first dislike of her seeks her out and discusses life and its component parts the charm and value of the story lie in the psychology and characterisation the atmosphere is bright and gay and the various philosophies under discussion are treated with the light and skilful pen which miss paget knows so well how to wield the second heroine created by miss rhoda broughton is of quite a different mould though by some strange coincidence the action of the story takes place in a similar milieu the devil and the deep sea is the name of the book and it must be read from cover to cover all by herself lonely and shrinking from attention this young girl sits among the flexes her face stamped with the lines of suffering she thinks of the past with horror and fright and is only recalled to the possibilities of the present and future by the sight of a man in even worse plight than herself battered and broken lying helplessly in an invalid chair in the golden sunlight her sorrow is partially obliterated by the sight of his and pity for his loneliness makes her do little things for him in spite of his rudeness and obvious detestation of being noticed at all she finds out that he too has a past which it is his one object in life besides that of getting well to keep secret this mutual tie draws her sympathies still more and she protects him from the importunities of the other visitors in the hotel step by step she overcomes his timidity and reserve in a charmingly unassuming manner and compels him to look upon her as a friend until at last they both discover to their fright that love has ousted friendship from their hearts he is forced by outside circumstances to confess his secret past and she forces herself by the strength of her love to open her skeletoncupboard to his view what is inside it would be unfair to disclose but it is well worth reading the book to find out the dramatic surprise reserved for the last few chapters is a surprisea thing which is rare miss broughtons characters are all alive and human though we think it would make for more enjoyable and fluent reading if she would boldly write  dont  shant etc instead of the oldfashioned forms  do not you shall not you the little sketch of the family who also share the hotel with the heroine is most refreshing and amusing the sudden drama and tragedy is so unexpected that it is not until one has read the last line of the last page that one can appreciate the full meaning of the title mr e m sneydkynnersleys heroine makes her debut as a mountain climber in the alps the book labours under the title of  a snails wooing seeing that the heroine met the snail in august for the very first time and that the aforesaid molluscous animal proposed to her in the september following we do not think that there is justice or even propriety in the title we suppose that in the mountains they have change tout cela be that as it may the heroine whose name though cordelia  might have been goneril or yerenhappuck is a delicious young girl bubbling over with enthusiasm and delight at seeing and doing new things the possessor of an angelic singing voice and guaranteed to cause a disturbance in the heart of the most ferocious bachelor she carries all before herguides experienced climbers edelweiss and mountains she writes the most breezy and amusing letters to a girl friend at home and at last in spite of the attentions of a priggish oxford don weds the snail who is a cheery matteroffact sportsman who thoroughly deserves her mr sneydkynnersley has written an admirable book the most fanatical climbers have charming and realistic descriptions of their beloved mountains and the toils and dangers to be endured bef ore bagging them to quote the authors phrase those who have no experience of the alps will assuredly find themselves longing to follow in the tracks of the snail and the heroine and capture for themselves the wonders and beauties peculiar to the vast snowclad peaks in switzerland the author is possessed of a keen sense of humour which he has not sought to repress and the pages of this delightful book team with the spirit of fun till laughter voiceless through excess waves mute appeal and sore above the midriffs deep distress for breath to laugh once more we do not desire to convey that our condition at every page was such as is described in kiplings  necessitarian  the book would be extremely painful if such were the casebut the author is so sudden and unexpected at times that we were compelled to give way the fourth heroine is madame la duchesse de chevreuse intriguerinchief to anne of austria wife of louis xiii of france a woman whose heart was bigger than her head who compelled the admiration and service of all who had the good fortune to come in contact with her a certain period of the life of an english gentlemanan enormous giant of a man who cares for nothing save physical adventure and who sleeps with his sword by his pillowwhich is bound up with her interests is the groundwork for an excellent quasihistorical novel of the stanleyweyman type the presence of the great cardinal looming in the background and incidentally drawn on the cover with the vacillations of louis and his brother throw up into strong relief the more or less pathetic figures of anne and the duchesse surrounded by their friends fighting against overwhelming odds scheming plotting and intriguing by day and night under the shadow of the bastillethe huge englishman quick of brain strong of arm and clever of sword finds the intrigues amusing and only requires to be attracted by the beautiful marie de rohan now duchesse de chevreuse to throw his lot in heart and soul with the losing side the story of his adventures and the share he has in the fight against richelieu make up mr humfrey jordans novel entitled  my lady of intrigue it is admirably constructed and the interest is sustained throughout we like the englishman for his blunt common sense and with him feel sympathy for the defeated woman the sketches of richelieu gaston the kings brother anne of austria and many other wellknown historical personages of less note are skilfully and interestingly drawn and the exciting and adventurous elements in the book are told with none of the flamboyant  word painting  and excess in which so many of the historical novelists indulge we do not know mr humfreyjordans name as the author of other novels and if this is his first attempt he is to be congratulated upon an excellent result,unmarked_contra
B3391,['4923644'],  i the ocean waifs a story op i adventurz on land and sea by captain mayno reid author of theb desert home thb boy hunters c with illustrationsonae of captain main reids characteristic stories for boys in which the natural history of the ocean is interwoven with an exciting though somewhat improbable narrative of accidents incidents perils and escapes the originator we believe of this attractive mode of conveying information to the young captain reid still maintains his position as probably the most captivating and reliable of teachers in this particular style of instruction,unmarked_contra
B8572,['6789852'],  the express messenger by cy warman v exm m9r is the first of twentytwo short and mostly zfmjl 8inls of early railroad life in america these are whll s  j3 yof enginementhe silent herkes wlfiffefe 2nd bore holes in the wht at the rat  a mile a spi tthelocomotive t lost rferself and a railway tk f   in   story we have the d23 pi uoo the mad clerk who was pinned under the burningwreck makes excellent reading in such stories as  a locomotive as a war chariot  a ghost train illusion and  catching a runaway engine the sensationalism of railway romance is exhausted chatto ft windus 282 pp,unmarked_contra
B8987,['2715133'],  bessy rane by mrs henry wood 3 vols london bentley never did author embark upon the troubled waves ot literature under more favourable circumstances than did mrs henry wood her first productions were brilliant successes the channings and east lynne areeven yetimpressedupon our memories as amongst the most entertaining and lifelike of novels the channings especially opened quite a fresh field to storylovers its chief excellence lying in the fact that it forsook the worn tracts of ordinary romance and came nearer home readers fancied that theyllad met the channings out of the pages of the novel in ordinary social intercourse and no book was given with greater confidence into the hands of children by parents than the channings there was a high social tone pervading its pages the characters were not immaculate but real living beings whose alternate shades of darkness and light both in their dispositions and worldly vicissitudes might have found their types in many a pure elevated english household east lynne was not by any means so pure an example but it had very high excellences there was but little that was overstrained the episodes were startling but they were not improbable thecharacters had very decided human weaknesses but they wvere not put forward in an offensive light but rather toned down to meet possible prejudices many objected to certain incidents being incorporated into the story the elopement of the doctors wife through jealousy was not a pleasant subject but the incident is not an uncommon one in ordinary life and it was carefully handled the concluding incidents were the most faulty in the story the return of the first wife in disguise to find another in her place and to be compelled to conceal her identity was rather an awkward conception which although it was got rid of by her speedy death left a most uncomfortable conclusion to the story it had been well for mrs henry woods reputation if she had tried to improve such defects in her style as appearel in her first works  and instead of treating her popularity as a mere commercial speculation to earn money had steadily set herself to study the art of fiction instead of this she has poured from the press a perfect stream of 3 vol novels each wvorse than its predecessor with every first fault magnified and numerous fresh ones added unto them until she has disgraced the fair name which was originally so proud an heritage into that ofwe say it advisedlya most dangerous writer airs henry wood seems to imagine that when a little bubble reputation has been once gained any combination of rubbish that may contain a dash of sensationalisma sprinkling of goodygoody talk a deathbed scene and some intricate plot will be accepted by the english public as well worth perusal so long as it emanates froin the same pen as its predecessor she seems to imagine that it is impossible to obliterate by your own wilful carelessness and ignorance of the limits which are generally allowed inl plot and circumstance to writers who have earned the respect of the public every pretension to being called a good and honest author we consider her last two novelsnamely  george canterburys will and  bessy rane as fit only to rank amongst the most inferior of sensation novels there is a bad moral tone pervading them throughout the atmosphere is unhealthy and not all the cant talk with which they are overlaid can conceal it we do not care to give a sketch of the story we leave it to those who read a story with all the greater avidity which receives adverse criticism from the press but we will insert two specimens of a new style which appears in mrs henry woods novels for the first time and leave the general public to judge for themselves it is dickens oliver twist over again with all the refinement extracted her inquisitive eyes turned on the fowl and she saw that the merest bid of the it of the zzier wing was alone eaten  perhaps he is not well today said jelly   i dont knowv about his being well hes odder than i ever saw him answered phillis 1 shouldnt wonder but he has has had his stomach turned over them two halfdrowned nze n  she began to eat her dinner as she spoke standing her usual mode oftakingit the whole of the fowlwas put by into the larder including the cut wing on the doctorsfilate and she contented hersell with a piece of bacon and the gravy remaining in the dish sopzing it u15 with the jhotatoes the following is a conversation between a son and his mammai am going back this afternoon mamma this afternoon no my boy i cant part with you today must laconically responded sidney puffing at his pipe and madame had got to learn that it was of no use saying he was to stay if he wanted to go  how much tin can you let me have  how much do you want as much as you can give me sidney you spend too much must do as others do responded sidney bbut my sweet boy i cant let you have it you dont know the trouble it causes  troubles with those rich north works to draw upon cried sidney  the governor must be putting by mines of wealth i dont think he is sidney he pleads poverty always says we draw him i suppose its true   flam  all old paters cry that look at dickthe loads of gold he must be netting he gets his equal share they say goes thirds with the other two  i who says it  a fellow told me so yesterday its an awful shame that dick should be a millionaire and i obliged to beg for every paltry coin i want theres not so many years between us   dick has got his footing in at the works you see observed madam  let him  id not have you degrade yourself to it for the world hes fit for nothing but work been brought up to it and we can spend  just so complacently returned the young man and you must shell out liberally for me this afternoon mamma  there may be such another mother and son as this residing in  a hall but we should imagine that if they have existence they would inhabit  a hovel such conversation being more appropriate to such a residence we do not doubt that the book will be extensively read and in popular demand unfortunately it is no criterion of the quality of a book to be so but we must express our great regret that a writer with the natural gifts for fiction which mlrs wood possessed should have debased her writings to the level she has done,unmarked_contra
B3753,['8927354'],  the tents of wickedness by miriam coles harris sidney appleton this story may be fairly described as a lineal descendant with modern developments of the novels of e p roe so far as method is concerned the outlook is as ingenuously provincial and the composition of the narrative as artless as in  barriers burnt away and other works from the same pen a theological novel may easily have points of interest provided that the author brings a certain measure of accomplishment to the writing  but 4 the tents of wickedness in spite of several lurid glimpses into their deplorable recesses remains frankly tedious the story is extremely episodic and concerns the fortunes of a fair young girl who fresh from twelve years of convent life is thrown by a careless parent into the vulgar vortex of what appears to be intended for smart society but the outstanding motive of the work is of a sectarian character,unmarked_contra
B6279,['6788376'],  back o the moon and other stories bv oliver onions hurst  blackett 6s mr onions is a writer of rare power and brilliance no one who reads back o the moon and the few short stories which fill up the volume can miss the extraordinary vividness of the scenes he paints the means he employs are of the simplest all seems to flow as easily as could be and yet it must have taken not only an almost fierce imagination bnt the unwearied and adroit labour of the file to build up such sharp living almost tangible images as the scene round the smeltingfurnace on the moors or the moorfire in the titlestory or the lifeboat episode in  the fairway old yorkshire is again mr onionss scene and subject a place of coiners illicit miners bow street  detectives  as we should call them now blood savagery and full hot life if his topics are almost brutal his characters are nearly all good men or women and true and he draws them in good broad strokes that show them as they were this is fine work and holds the seeds we believe of even finer,unmarked_contra
